"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"X53",0.00474918373404571,0.00148411991688928,0.00178094390026714,0.0130602552686257,0.000593647966755714,0.0857821311962007,0.0872662511130899,0.0279014544375186,0.0157316711190264,0.00831107153457999,0.00949836746809142,0.0264173345206293,0.00326506381715643,0.00445235975066785,0.0100920154348471,0.00356188780053428,0.00267141585040071,0.0466013653903235,0.0439299495399228,0.00267141585040071,0.172157910359157,0.00593647966755714,0.33926981300089,0.0765805877114871,0.006233303650935
"X54",0.0110650069156293,0.0152143845089903,0.00760719225449516,0.0110650069156293,0.470954356846473,0.113416320885201,0.00553250345781466,0.0304287690179806,0.016597510373444,0.00345781466113416,0.012448132780083,0.0214384508990318,0.0242047026279391,0.0103734439834025,0.00691562932226833,0.00345781466113416,0.012448132780083,0.0843706777316736,0.0269709543568465,0.0103734439834025,0.0843706777316736,0.00484094052558783,0.004149377593361,0.00691562932226833,0.00138312586445367
"X55",0.00240662302656912,0.0760492876395841,0.00154023873700424,0.0276280323450135,0.00105891413169041,0.0633423180592992,0.0115517905275318,0.00269541778975741,0.0590103966114748,0.235078937235271,0.195610319599538,0.0468810165575664,0.0432229495571814,0.0295533307662688,0.0159799768964189,0.043800539083558,0.0195417789757412,0.0309973045822102,0.00211782826338082,0.0138621486330381,0.0659414709279938,0.00221409318444359,0.000866384289564883,0.00240662302656912,0.00664227955333077
"X56",0.0817417876241406,0.00763941940412529,0.291825821237586,0.0336134453781513,0.00305576776165011,0.0122230710466005,0.0557677616501146,0.00458365164247517,0.00381970970206264,0.0244461420932009,0.00611153552330023,0.0297937356760886,0.121466768525592,0.014514896867838,0.0206264323911383,0.0557677616501146,0.00916730328495034,0.0366692131398014,0.0725744843391902,0.0183346065699007,0.0580595874713522,0.00993124522536287,0.0122230710466005,0.00458365164247517,0.0114591291061879
"X57",0.00748808713410483,0.00272294077603812,0.021783526208305,0.00272294077603812,0.460176991150442,0.0251872021783526,0.0211027910142954,0.0313138189244384,0.0306330837304289,0.00340367597004765,0.0122532334921715,0.0837304288631722,0.00408441116405718,0.00272294077603812,0.0163376446562287,0.0122532334921715,0.00340367597004765,0.0456092579986385,0.0483321987746766,0.0068073519400953,0.128658951667801,0.0176991150442478,0.00204220558202859,0.00272294077603812,0.0068073519400953
"X58",0.00564209493437998,0.0647614375076659,0.00134919661474304,0.0115294983441678,0.0077272169753465,0.042193057770146,0.0222004170244082,0.0100576474917208,0.0253894272047099,0.0118974610572795,0.236967987243959,0.0148411627621734,0.0131240034343187,0.0458726849012633,0.0300502882374586,0.0415797865816264,0.200049061695082,0.0486937323684533,0.00122654237703913,0.00318901018030173,0.0987366613516497,0.0172942475162517,0.00318901018030173,0.0248988102538943,0.0175395559916595
"X59",0.00297397769516729,0.00594795539033457,0.00520446096654275,0.0111524163568773,0.471375464684015,0.102602230483271,0.00669144981412639,0.0200743494423792,0.00446096654275093,0.00817843866171004,0.00520446096654275,0.00223048327137546,0.0349442379182156,0.0111524163568773,0.00817843866171004,0.0141263940520446,0.0237918215613383,0.119702602230483,0.00817843866171004,0.0245353159851301,0.075092936802974,0.00892193308550186,0.0171003717472119,0.00223048327137546,0.00594795539033457
"X60",0.00953984287317621,0.00785634118967452,0.00280583613916947,0.0101010101010101,0.00448933782267116,0.0544332210998878,0.114478114478114,0.00280583613916947,0.00392817059483726,0.00673400673400673,0.00224466891133558,0.0286195286195286,0.0858585858585859,0.00617283950617284,0.00448933782267116,0.00505050505050505,0.00280583613916947,0.0297418630751964,0.037037037037037,0.151515151515152,0.113916947250281,0.0112233445566779,0.257575757575758,0.00392817059483726,0.042648709315376
"X61",0.00242841242537691,0.260851968025903,0.00111302236163108,0.0129515329353435,0.00192249317009005,0.0386522311039158,0.0273196397854902,0.00161894161691794,0.0788222199736922,0.0264089851259739,0.235353637559446,0.011433775169483,0.00333906708489325,0.00465445714863908,0.0107254882120814,0.0166953354244663,0.00607103106344228,0.0423960335930385,0.0101183851057371,0.00172012546797531,0.131336638672468,0.0237782049984822,0.00455327329758171,0.0197308509561874,0.0260042497217444
"X62",0.00673194614443084,0.00611995104039168,0.0208078335373317,0.00673194614443084,0.406976744186047,0.143818849449204,0.0299877600979192,0.0177478580171359,0.00917992656058752,0.0208078335373317,0.0263157894736842,0.00244798041615667,0.0385556915544676,0.00673194614443084,0.00673194614443084,0.0354957160342717,0.0189718482252142,0.100979192166463,0.00244798041615667,0.0122399020807834,0.0397796817625459,0.0116279069767442,0.00979192166462668,0.00917992656058752,0.00979192166462668
"X63",0.00651246350774759,0.0981360880305412,0.00718616662923872,0.0112283853581855,0.00404221872894678,0.0943184370087581,0.0613069840556928,0.00583876038625646,0.0103301145295307,0.0114529530653492,0.26813384235347,0.0105546822366944,0.0251515832023355,0.0370536716820121,0.0285200988097912,0.158544801257579,0.00359308331461936,0.0213339321805524,0.00359308331461936,0.00943184370087581,0.0282955311026274,0.0022456770716371,0.00516505726476533,0.0644509319559847,0.0235796092521895
"X64",0.003349148758024,0.196204298074239,0.001674574379012,0.00516327100195367,0.000558191459670667,0.0383756628523584,0.0311191738766397,0.003767792352777,0.0782863522188111,0.0216299190622383,0.3325425620988,0.00781468043538934,0.00683784538096567,0.0147920736812727,0.01255930784259,0.060284677644432,0.00614010605637734,0.0348869662294167,0.004605079542283,0.010884733463578,0.0722857940273514,0.00809377616522467,0.00879151548981301,0.0348869662294167,0.00446553167736534
"X65",0.0467809170912459,0.00509495136637332,0.333024548402038,0.0287169986104678,0.0134321445113478,0.00833719314497453,0.0148216767021769,0.0213061602593793,0.00509495136637332,0.0120426123205188,0.00926354793886058,0.00416859657248726,0.0782769800833719,0.00602130616025938,0.00231588698471515,0.0138953219082909,0.00185270958777212,0.031496062992126,0.210282538212135,0.00741083835108847,0.120426123205188,0.00926354793886058,0.00138953219082909,0.00509495136637332,0.0101899027327466
"X66",0.00847457627118644,0.00391134289439374,0.0208604954367666,0.0091264667535854,0.515645371577575,0.00651890482398957,0.00586701434159061,0.0130378096479791,0.0130378096479791,0.00651890482398957,0.0202086049543677,0.0091264667535854,0.0404172099087353,0.00521512385919166,0.00325945241199478,0.00325945241199478,0.00586701434159061,0.029986962190352,0.0691003911342894,0.0208604954367666,0.163624511082138,0.0104302477183833,0.00325945241199478,0.00391134289439374,0.00847457627118644
"X67",0.026835043409629,0.0591949486977111,0.00552486187845304,0.0149960536700868,0.0126282557221784,0.0694554064719811,0.021310181531176,0.00236779794790845,0.0134175217048145,0.00710339384372534,0.0891870560378848,0.00394632991318074,0.0473559589581689,0.037095501183899,0.00631412786108919,0.416732438831886,0.0260457774269929,0.0228887134964483,0.0252565114443567,0.0323599052880821,0.00631412786108919,0.00710339384372534,0.00789265982636148,0.0228887134964483,0.015785319652723
"X68",0.0692276910764306,0.0613578764839269,0.00173402694411098,0.00240096038415366,0.0040016006402561,0.0148059223689476,0.00880352140856343,0.00266773376017073,0.0421501934106976,0.0312124849939976,0.234493797519008,0.0102707749766573,0.00840336134453781,0.0466853408029879,0.047218887555022,0.198612778444711,0.00266773376017073,0.0378818193944244,0.00693610777644391,0.012671735360811,0.10390822995865,0.0110710951047086,0.000533546752034147,0.027077497665733,0.0132052821128451
"X69",0.0123239436619718,0.022887323943662,0.00880281690140845,0.0193661971830986,0.00528169014084507,0.0140845070422535,0.00528169014084507,0.00704225352112676,0.0158450704225352,0.0545774647887324,0.181338028169014,0.0176056338028169,0.11443661971831,0.0440140845070423,0.0880281690140845,0.225352112676056,0.0105633802816901,0.0387323943661972,0.0140845070422535,0.00528169014084507,0.0246478873239437,0.0211267605633803,0.022887323943662,0.0211267605633803,0.00528169014084507
"X70",0.00587659157688541,0.0019588638589618,0.373163565132223,0.00685602350636631,0.0186092066601371,0.0146914789422135,0.0127326150832517,0.0029382957884427,0.00979431929480901,0.0117531831537708,0.0029382957884427,0.0019588638589618,0.102840352595495,0.00489715964740451,0.0029382957884427,0.00685602350636631,0.00587659157688541,0.208619000979432,0.120470127326151,0.0264446620959843,0.0313418217433888,0.00783545543584721,0.00685602350636631,0.00979431929480901,0.0019588638589618
"X71",0.0256410256410256,0.0102564102564103,0.0307692307692308,0.041025641025641,0.0564102564102564,0.0205128205128205,0.0153846153846154,0.0102564102564103,0.0153846153846154,0.0307692307692308,0.0205128205128205,0.0153846153846154,0.0102564102564103,0.041025641025641,0.0307692307692308,0.0358974358974359,0.0153846153846154,0.0358974358974359,0.220512820512821,0.0307692307692308,0.0717948717948718,0.0102564102564103,0.164102564102564,0.0153846153846154,0.0256410256410256
"X72",0.0215827338129496,0.00719424460431655,0.00319744204636291,0.00959232613908873,0.478017585931255,0.0367705835331735,0.0135891286970424,0.0159872102318145,0.00559552358113509,0.0103916866506795,0.00479616306954436,0.0159872102318145,0.0423661071143086,0.00399680255795364,0.0191846522781775,0.00559552358113509,0.0287769784172662,0.147082334132694,0.0471622701838529,0.0135891286970424,0.00719424460431655,0.0479616306954436,0.00319744204636291,0.00399680255795364,0.00719424460431655
"X73",0.00616438356164384,0.00799086757990868,0.00821917808219178,0.0219178082191781,0.0178082191780822,0.00981735159817352,0.0246575342465753,0.00342465753424658,0.138584474885845,0.0164383561643836,0.233333333333333,0.0479452054794521,0.0223744292237443,0.0132420091324201,0.0650684931506849,0.0584474885844749,0.0267123287671233,0.0262557077625571,0.00136986301369863,0.00684931506849315,0.139497716894977,0.0374429223744292,0.00091324200913242,0.0486301369863014,0.0168949771689498
"X74",0.0178474851270957,0.0228952586983955,0.00360555255092843,0.0932035334414999,0.00288444204074274,0.0502974580854516,0.0138813773210745,0.0075716603569497,0.0708491076257436,0.0712096628808365,0.188029565530918,0.0221741481882098,0.0254191454840454,0.0450694068866054,0.0418244095907698,0.122769064359113,0.00883360374977465,0.0268613665044168,0.0131602668108888,0.0113574905354246,0.0966288083648819,0.0104561023976924,0.00126194339282495,0.0124391563007031,0.0194699837750135
"X75",0.0176991150442478,0.00326036329762459,0.0125756870051234,0.00465766185374942,0.00279459711224965,0.00745225896599907,0.151374010246856,0.0125756870051234,0.00791802515137401,0.00838379133674895,0.0116441546343735,0.0246856078248719,0.0181648812296227,0.00139729855612483,0.00232883092687471,0.00978108989287378,0.00279459711224965,0.0107126222636237,0.170004657661854,0.0181648812296227,0.274802049371216,0.00326036329762459,0.219375873311598,0.00186306474149977,0.00232883092687471
"X76",0.00271739130434783,0.0047554347826087,0.0047554347826087,0.00815217391304348,0.447690217391304,0.031929347826087,0.0495923913043478,0.00203804347826087,0.00951086956521739,0.0237771739130435,0.0230978260869565,0.0217391304347826,0.0692934782608696,0.0108695652173913,0.00747282608695652,0.0115489130434783,0.0176630434782609,0.108016304347826,0.0557065217391304,0.00679347826086957,0.0421195652173913,0.0115489130434783,0.00747282608695652,0.016304347826087,0.00543478260869565
"X77",0.00559006211180124,0.0127329192546584,0.00869565217391304,0.104968944099379,0.00279503105590062,0.0208074534161491,0.0338509316770186,0.00745341614906832,0.0695652173913043,0.024223602484472,0.137888198757764,0.0152173913043478,0.034472049689441,0.0347826086956522,0.0031055900621118,0.219565217391304,0.0031055900621118,0.0906832298136646,0.0031055900621118,0.0124223602484472,0.0903726708074534,0.0136645962732919,0.00217391304347826,0.0105590062111801,0.0381987577639752
"X78",0.00238834487700024,0.00764270360640076,0.00477668975400048,0.00453785526630045,0.00477668975400048,0.0179125865775018,0.0711726773346071,0.00191067590160019,0.337711965607834,0.0279436350609028,0.206352997372821,0.0179125865775018,0.00143300692620014,0.0179125865775018,0.0341533317411034,0.0171960831144017,0.00358251731550036,0.0143300692620014,0.0138524002866014,0.00644853116790065,0.145927871984715,0.00668736565560067,0.00262717936470026,0.0243611177454024,0.00644853116790065
"X79",0.00774526678141136,0.00688468158347676,0.00860585197934595,0.00516351118760757,0.465576592082616,0.0120481927710843,0.0370051635111876,0.0137693631669535,0.036144578313253,0.00946643717728055,0.0206540447504303,0.0137693631669535,0.0507745266781411,0.0103270223752151,0.00774526678141136,0.0180722891566265,0.0154905335628227,0.110154905335628,0.0370051635111876,0.0103270223752151,0.0645438898450947,0.0223752151462995,0.00258175559380379,0.00688468158347676,0.00688468158347676
"X80",0.107545045045045,0.00197072072072072,0.369369369369369,0.00844594594594595,0.00816441441441441,0.0205518018018018,0.0185810810810811,0.0152027027027027,0.00168918918918919,0.00675675675675676,0.0101351351351351,0.00309684684684685,0.0216779279279279,0.00140765765765766,0.00225225225225225,0.00197072072072072,0.00872747747747748,0.075731981981982,0.197353603603604,0.00253378378378378,0.100225225225225,0.00197072072072072,0.00281531531531532,0.00675675675675676,0.00506756756756757
"X81",0.0302741358760429,0.0275327771156138,0.000834326579261025,0.0153754469606675,0.000238379022646007,0.0165673420738975,0.0353992848629321,0.00214541120381406,0.179141835518474,0.0487485101311085,0.244815256257449,0.0502979737783075,0.0110846245530393,0.0392133492252682,0.00929678188319428,0.0922526817640048,0.00357568533969011,0.0247914183551847,0.0133492252681764,0.0065554231227652,0.108581644815256,0.0106078665077473,0.000476758045292014,0.0154946364719905,0.0133492252681764
"X82",0.00421348314606742,0.0098314606741573,0.0077247191011236,0.00632022471910112,0.450842696629214,0.0217696629213483,0.0308988764044944,0.0203651685393258,0.00351123595505618,0.00140449438202247,0.00912921348314607,0.00912921348314607,0.0161516853932584,0.00702247191011236,0.00351123595505618,0.011938202247191,0.00351123595505618,0.117977528089888,0.110955056179775,0.0210674157303371,0.0344101123595506,0.011938202247191,0.00491573033707865,0.0603932584269663,0.0210674157303371
"X83",0.0299684542586751,0.00788643533123028,0.0055205047318612,0.00236593059936909,0.330441640378549,0.0473186119873817,0.0118296529968454,0.00709779179810726,0.0118296529968454,0.0134069400630915,0.027602523659306,0.0173501577287066,0.119085173501577,0.00394321766561514,0.0299684542586751,0.0110410094637224,0.00473186119873817,0.0670347003154574,0.0796529968454259,0.00788643533123028,0.110410094637224,0.00946372239747634,0.00709779179810726,0.0149842271293375,0.0220820189274448
"X84",0.0178970917225951,0.0134228187919463,0.0313199105145414,0.0178970917225951,0.0134228187919463,0.0134228187919463,0.0402684563758389,0.00894854586129754,0.0134228187919463,0.00894854586129754,0.0156599552572707,0.0156599552572707,0.029082774049217,0.00447427293064877,0.0178970917225951,0.0514541387024608,0.0178970917225951,0.0782997762863535,0.340044742729307,0.0223713646532438,0.0402684563758389,0.0134228187919463,0.145413870246085,0.0246085011185682,0.00447427293064877
"X85",0.00451977401129944,0.028954802259887,0.00225988700564972,0.00833333333333333,0.00127118644067797,0.0459039548022599,0.0238700564971751,0.011864406779661,0.0161016949152542,0.0254237288135593,0.242090395480226,0.0076271186440678,0.0269774011299435,0.0672316384180791,0.0576271186440678,0.22316384180791,0.0586158192090395,0.00663841807909604,0.00635593220338983,0.00211864406779661,0.105649717514124,0.0107344632768362,0.00127118644067797,0.0144067796610169,0.000988700564971751
"X86",0.166968325791855,0.00316742081447964,0.379185520361991,0.00135746606334842,0.00407239819004525,0.000904977375565611,0.00180995475113122,0.00904977375565611,0.00723981900452489,0.0131221719457014,0.00678733031674208,0.0389140271493213,0.0081447963800905,0.00361990950226244,0.00316742081447964,0.000904977375565611,0.00316742081447964,0.110407239819005,0.16289592760181,0.0126696832579186,0.0515837104072398,0.00135746606334842,0.00588235294117647,0.00180995475113122,0.00180995475113122
"X87",0.0158547794117647,0.00183823529411765,0.319852941176471,0.00735294117647059,0.00689338235294118,0.00390625,0.05859375,0.0179227941176471,0.0078125,0.00367647058823529,0.00436580882352941,0.0365349264705882,0.26171875,0.00275735294117647,0.00252757352941176,0.00229779411764706,0.00413602941176471,0.0684742647058824,0.0638786764705882,0.00574448529411765,0.0799632352941176,0.00482536764705882,0.0103400735294118,0.00436580882352941,0.00436580882352941
"X88",0.0145442792501616,0.00452488687782805,0.00904977375565611,0.00614091790562379,0.00517129928894635,0.00420168067226891,0.00161603102779573,0.0177763413057531,0.00387847446670976,0.0116354234001293,0.0116354234001293,0.0378151260504202,0.0248868778280543,0.010989010989011,0.00452488687782805,0.00258564964447317,0.00420168067226891,0.0449256625727214,0.41661279896574,0.00711053652230123,0.227537168713639,0.00711053652230123,0.110859728506787,0.00711053652230123,0.00355526826115061
"X89",0.0124378109452736,0.00746268656716418,0.0157545605306799,0.00746268656716418,0.4212271973466,0.0140961857379768,0.0422885572139304,0.027363184079602,0.00829187396351575,0.00829187396351575,0.0298507462686567,0.0116086235489221,0.0199004975124378,0.0124378109452736,0.0132669983416252,0.0190713101160862,0.00995024875621891,0.100331674958541,0.0729684908789386,0.0323383084577114,0.0580431177446103,0.0356550580431177,0.00746268656716418,0.0066334991708126,0.00580431177446103
"X90",0.0146254985965431,0.00443196927167972,0.00236371694489585,0.015216427832767,0.00206825232678387,0.0596838528586202,0.0447628896439651,0.0104889939429753,0.0243758309942384,0.0645590190574679,0.214211848131186,0.00531836312601566,0.03131924951987,0.127345250406264,0.031910178756094,0.122470084207416,0.00945486777958339,0.0239326340670705,0.0110799231791993,0.00251144925395184,0.121288225734968,0.0320579110651499,0.00132959078150391,0.0205347909587827,0.00265918156300783
"X91",0.0232304900181488,0.00217785843920145,0.0134301270417423,0.00653357531760436,0.00943738656987296,0.0181488203266788,0.00725952813067151,0.0058076225045372,0.00871143375680581,0.0058076225045372,0.00689655172413793,0.0199637023593466,0.159709618874773,0.0058076225045372,0.00653357531760436,0.00254083484573503,0.00399274047186933,0.0210526315789474,0.273684210526316,0.161161524500907,0.155716878402904,0.00181488203266788,0.0725952813067151,0.0014519056261343,0.00653357531760436
"X92",0.0138722155528878,0.0142723756169134,0.00640256102440976,0.00160064025610244,0.0257436307856476,0.0229425103374683,0.0357476323862879,0.00680272108843537,0.0102707749766573,0.0778978257969855,0.199012938508737,0.0158730158730159,0.00386821395224757,0.0652260904361745,0.00800320128051221,0.0881686007736428,0.132986527944511,0.0405495531545952,0.0124049619847939,0.00293450713618781,0.118447378951581,0.0812324929971989,0.0025343470721622,0.0108043217286915,0.00240096038415366
"X93",0.0333333333333333,0.0142857142857143,0.019047619047619,0.00857142857142857,0.361904761904762,0.0295238095238095,0.00666666666666667,0.0428571428571429,0.00666666666666667,0.0228571428571429,0.0266666666666667,0.0514285714285714,0.0285714285714286,0.00380952380952381,0.00666666666666667,0.0504761904761905,0.0371428571428571,0.113333333333333,0.0285714285714286,0.0123809523809524,0.0333333333333333,0.0104761904761905,0.0104761904761905,0.0371428571428571,0.00380952380952381
"X94",0.0391371340523883,0.0061633281972265,0.334052388289676,0.00554699537750385,0.00585516178736518,0.00801232665639445,0.0110939907550077,0.103543913713405,0.0104776579352851,0.0101694915254237,0.0110939907550077,0.00832049306625578,0.13713405238829,0.00647149460708783,0.0012326656394453,0.00184899845916795,0.00308166409861325,0.049306625577812,0.0828967642526965,0.0104776579352851,0.118952234206471,0.0240369799691834,0.00431432973805855,0.00308166409861325,0.0036979969183359
"X95",0.00263287806483462,0.00625308540398223,0.0108606220174428,0.0103669573802863,0.00970873786407767,0.0376830673029455,0.042126049037354,0.00378476221819977,0.0350501892381109,0.0640118479512918,0.257857495474741,0.0233667928254073,0.0238604574625638,0.059239756458779,0.00921507322692118,0.10268224452855,0.0286325489550765,0.0118479512917558,0.00740496955734738,0.00362020733914761,0.116175744610828,0.00839229883166036,0.000658219516208656,0.12012506170808,0.00444298173440843
"X96",0.0417439703153989,0.0194805194805195,0.00927643784786642,0.00649350649350649,0.496289424860853,0.038961038961039,0.0324675324675325,0.0120593692022263,0.0148423005565863,0.0157699443413729,0.00834879406307978,0.00834879406307978,0.088126159554731,0.00927643784786642,0.00742115027829314,0.00834879406307978,0.0204081632653061,0.0825602968460111,0.0333951762523191,0.00556586270871985,0.00556586270871985,0.00556586270871985,0.00371057513914657,0.0176252319109462,0.00834879406307978
"X97",0.123423423423423,0.00135135135135135,0.0027027027027027,0.00135135135135135,0.00900900900900901,0.0036036036036036,0.0527027027027027,0.0198198198198198,0.00720720720720721,0.0018018018018018,0.0198198198198198,0.0112612612612613,0.054954954954955,0.00630630630630631,0.00135135135135135,0.0027027027027027,0.0036036036036036,0.00540540540540541,0.224324324324324,0.0256756756756757,0.227477477477477,0.00990990990990991,0.168918918918919,0.0103603603603604,0.00495495495495495
"X98",0.0033061494379546,0.00661229887590919,0.0035265594004849,0.00220409962530306,0.00969803835133348,0.00551024906325766,0.0828741459113952,0.0121225479391669,0.0601719197707736,0.0211593564029094,0.199691426052458,0.0235838659907428,0.0105796782014547,0.0716332378223496,0.0326206744544853,0.117037690103593,0.05752700022041,0.0685474983469253,0.0101388582763941,0.00551024906325766,0.10072735287635,0.0423187128058188,0.0121225479391669,0.0383513334802733,0.00242450958783337
"X99",0.0215264187866928,0.00195694716242661,0.0110893672537508,0.0130463144161774,0.437703848662753,0.00782778864970646,0.00391389432485323,0.00978473581213307,0.0123939986953686,0.00391389432485323,0.025440313111546,0.00391389432485323,0.247879973907371,0.00391389432485323,0.0045662100456621,0.00521852576647097,0.0319634703196347,0.0528375733855186,0.0241356816699282,0.0110893672537508,0.00717547292889759,0.0430528375733855,0.00717547292889759,0.00326157860404436,0.00521852576647097
"X100",0.00161645848640705,0.0126377663482733,0.00955180014695077,0.0133725202057311,0.00191036002939015,0.0270389419544453,0.0240999265246143,0.00411462160176341,0.0640705363703159,0.0492285084496694,0.236149889786921,0.0201322556943424,0.0364437913299045,0.11373989713446,0.0254224834680382,0.0731814842027921,0.00573108008817046,0.0327700220426157,0.0335047759000735,0.00587803085966201,0.157678177810434,0.0370315944158707,0.00337986774430566,0.00573108008817046,0.00558412931667891
"X101",0.0199016623741513,0.00889721376726762,0.00210723483961602,0.00608756731444627,0.00327792086162491,0.0220088972137673,0.0803090611098103,0.00749239054085694,0.102786232732381,0.0402715991571061,0.23811753687661,0.00280964645282135,0.00468274408803559,0.0969328026223367,0.00304378365722313,0.0320767970030438,0.0149847810817139,0.0295012877546242,0.0290330133458206,0.0091313509716694,0.161554671037228,0.0454226176539452,0.00234137204401779,0.0313743853898384,0.00585343011004449
"X102",0.00788781770376862,0.0035056967572305,0.0166520595968449,0.0105170902716915,0.362839614373357,0.0166520595968449,0.0201577563540754,0.0122699386503067,0.00262927256792287,0.0105170902716915,0.00262927256792287,0.00262927256792287,0.0376862401402279,0.00613496932515337,0.0035056967572305,0.00438212094653812,0.0122699386503067,0.232252410166521,0.0552147239263804,0.0105170902716915,0.0385626643295355,0.109553023663453,0.0105170902716915,0.00525854513584575,0.00525854513584575
"X103",0.00694288913773796,0.0279955207166853,0.00291153415453527,0.0150055991041433,0.00156774916013438,0.0232922732362822,0.106606942889138,0.00627099664053751,0.00694288913773796,0.0315789473684211,0.0311310190369541,0.00806270996640538,0.00223964165733483,0.333930571108623,0.00761478163493841,0.0653975363941769,0.00246360582306831,0.0788353863381859,0.0387458006718925,0.00246360582306831,0.1003359462486,0.0503919372900336,0.00425531914893617,0.00828667413213886,0.0367301231802912
"X104",0.0165404543642886,0.00119569549621363,0.00717417297728179,0.00318852132323635,0.0105619768832204,0.00438421681944998,0.016141889198884,0.00717417297728179,0.0675567955360701,0.00956556396970905,0.125946592267836,0.0091669988043045,0.0665603826225588,0.307094459944201,0.00159426066161817,0.0167397369469908,0.00518134715025907,0.0946592267835791,0.00737345555998406,0.00577919489836588,0.116580310880829,0.0890793144679155,0.00239139099242726,0.00119569549621363,0.00717417297728179
"X105",0.0109767441860465,0.0053953488372093,0.0143255813953488,0.00669767441860465,0.0173023255813953,0.0052093023255814,0.0889302325581395,0.00446511627906977,0.0117209302325581,0.00818604651162791,0.189767441860465,0.012093023255814,0.0266046511627907,0.218046511627907,0.0230697674418605,0.0666046511627907,0.00148837209302326,0.037953488372093,0.0226976744186047,0.0052093023255814,0.117023255813953,0.0597209302325581,0.00911627906976744,0.0275348837209302,0.00986046511627907
"X106",0.0438695163104612,0.00337457817772778,0.0449943757030371,0.0078740157480315,0.277840269966254,0.0134983127109111,0.00674915635545557,0.015748031496063,0.00337457817772778,0.0123734533183352,0.015748031496063,0.0101237345331834,0.0607424071991001,0.00337457817772778,0.00337457817772778,0.00224971878515186,0.00674915635545557,0.265466816647919,0.0269966254218223,0.00449943757030371,0.103487064116985,0.0551181102362205,0.0078740157480315,0.00224971878515186,0.00224971878515186
"X107",0.00404858299595142,0.00269905533063428,0.0161943319838057,0.0134952766531714,0.00269905533063428,0.0148448043184885,0.0175438596491228,0.00404858299595142,0.00404858299595142,0.0121457489878543,0.00539811066126856,0.00809716599190283,0.175438596491228,0.0620782726045884,0.00944669365721997,0.0701754385964912,0.0337381916329285,0.13225371120108,0.0823211875843455,0.0431848852901484,0.00809716599190283,0.226720647773279,0.0148448043184885,0.0188933873144399,0.0175438596491228
"X108",0.0217591173766473,0.00275819797732148,0.0110327919092859,0.0137909898866074,0.00398406374501992,0.025130248237818,0.0318725099601594,0.0147103892123812,0.0389212381244254,0.0174685871897027,0.0389212381244254,0.0376953723567269,0.0557768924302789,0.351210542445602,0.0131780570027582,0.00888752681581367,0.00735519460619062,0.07447134538768,0.0119521912350598,0.0101133925835121,0.121973643885994,0.0634385534783941,0.00643579528041679,0.00827459393196445,0.00888752681581367
"X109",0.018641810918775,0.00532623169107856,0.00399467376830892,0.00266311584553928,0.0492676431424767,0.0159786950732357,0.00932090545938748,0.0133155792276964,0.014647137150466,0.00399467376830892,0.143808255659121,0.00798934753661784,0.033288948069241,0.440745672436751,0.00798934753661784,0.0159786950732357,0.0292942743009321,0.018641810918775,0.00266311584553928,0.0159786950732357,0.066577896138482,0.0199733688415446,0.00798934753661784,0.0213049267643142,0.0306258322237017
"X110",0.0418576229758631,0.00611060189428659,0.00336083104185762,0.0073327222731439,0.00580507179957226,0.00641613198900092,0.0100824931255729,0.0189428658722884,0.00213871066300031,0.0406355025970058,0.0727161625420104,0.00366636113657195,0.0296364191872899,0.407271616254201,0.00580507179957226,0.0119156736938588,0.0100824931255729,0.0611060189428659,0.0168041552092881,0.00427742132600061,0.119156736938588,0.0925756186984418,0.00305530094714329,0.00763825236785823,0.0116101435991445
"X111",0.0156128024980484,0.022248243559719,0.00312256049960968,0.0078064012490242,0.00156128024980484,0.00429352068696331,0.128805620608899,0.0171740827478532,0.00156128024980484,0.00429352068696331,0.0160031225604996,0.0140515222482436,0.0039032006245121,0.452380952380952,0.00429352068696331,0.00156128024980484,0.00624512099921936,0.0807962529274005,0.0101483216237315,0.00429352068696331,0.108118657298985,0.0667447306791569,0.00234192037470726,0.0156128024980484,0.00702576112412178
"X112",0.0101651842439644,0.00254129606099111,0.00254129606099111,0.01143583227446,0.00338839474798814,0.0144006776789496,0.0296484540448962,0.0415078356628547,0.0317662007623888,0.0148242270224481,0.0304955527318933,0.0186361711139348,0.00762388818297332,0.412960609911055,0.00423549343498518,0.00127064803049555,0.0144006776789496,0.0571791613722999,0.0072003388394748,0.00127064803049555,0.107157983905125,0.164337145277425,0.00550614146548073,0.00254129606099111,0.00296484540448962
"X113",0.00396650506831203,0.00220361392684002,0.000881445570736007,0.0242397531952402,0.00925517849272807,0.00308505949757602,0.00352578228294403,0.00969590127809608,0.00705156456588806,0.000881445570736007,0.23402379903041,0.0101366240634641,0.0171881886293521,0.204495372410754,0.0965182899955928,0.00396650506831203,0.00308505949757602,0.0612604671661525,0.00617011899515205,0.00220361392684002,0.165711767298369,0.0872631115028647,0.0105773468488321,0.0282062582635522,0.00440722785368004
